timestamp,server_cpu_percent,server_ram_percent,disk_usage_percent,container_ram_mb,container_cpu_cores,container_count
2026-03-16 23:58:24.282999992,1.27777777773898,12.3856601085838,19.6266973925341,1122.27734375,0.0947392074454921,10
2026-03-16 23:59:24.282999992,1.30277777769759,12.096443795018,19.6267636523964,1117.98046875,0.0943031035288313,10
2026-03-17 00:00:24.282999992,1.33888888903635,12.5133299407084,19.6268377075366,1125.42578125,0.0984308323073986,10
2026-03-17 00:01:24.282999992,1.33611111112664,12.3350187338367,19.6269039673989,1166.15625,0.0941297777514061,10
2026-03-17 00:02:24.282999992,1.37499999992239,12.456786192215,19.6269741249002,1132.9296875,0.0956488379307568,10
2026-03-17 00:03:24.282999992,1.36944444449101,12.379088137816,19.6270403847625,1140.2734375,0.0972249376914709,10
2026-03-17 00:04:24.282999992,1.21666666657096,12.2696214247239,19.6271105422637,1136.9921875,0.0961969139906911,10
2026-03-17 00:05:24.282999992,1.41944444460225,12.3671841907647,19.6271806997649,1139.7265625,0.0969050765310768,10
2026-03-17 00:06:24.282999992,1.33055555550123,12.3580330314691,19.6272469596272,1133.75390625,0.0948259866117166,10
2026-03-17 00:07:24.282999992,1.24722222209029,12.3982584525464,19.6273171171285,1135.62109375,0.0954643086552236,10
2026-03-17 00:08:24.282999992,1.33888888884232,12.313864427931,19.6277224715802,1103.5703125,0.101705249034469,10
2026-03-17 00:09:24.282999992,1.24722222215496,12.2076465003884,19.6277887314425,1127.98828125,0.0966360399167076,10
2026-03-17 00:10:24.282999992,1.2305555556668,12.3323899455295,19.6278549913048,1129.546875,0.0962815369681721,10
2026-03-17 00:11:24.282999992,1.13888888872073,12.1117949267362,19.6279329440839,1103.63671875,0.0989359903199867,10
2026-03-17 00:12:24.282999992,1.16111111115768,12.1686362739059,19.6279953063073,1112.6328125,0.0877649447732031,10
2026-03-17 00:13:24.282999992,1.23055555560212,12.1679666768842,19.6280615661696,1124.984375,0.0976835878955585,10
2026-03-17 00:14:24.282999992,1.16666666691243,12.1714138615511,19.6281356213098,1154.60546875,0.0966102039658869,10
2026-03-17 00:15:24.282999992,1.28888888873108,12.1466635716404,19.6281979835331,1123.19140625,0.102486825502345,10
2026-03-17 00:16:24.282999992,1.3583333332402,12.2855429539049,19.6282642433954,1118.92578125,0.10114953562292,10
2026-03-17 00:17:24.282999992,1.30555555547795,12.1795482253695,19.6283344008966,1123.33984375,0.100365315907986,10
2026-03-17 00:18:24.282999992,1.22222222213168,12.3202379995814,19.6284045583979,1131.4765625,0.0961665488156608,10
2026-03-17 00:19:24.282999992,1.18333333327125,12.4347638901702,19.6284786135381,1107.4453125,0.104166217640264,10
2026-03-17 00:20:24.282999992,1.11111111111111,12.4534878068862,19.6285448734004,1114.5390625,0.100277215189756,10
2026-03-17 00:21:24.282999992,1.14722222206183,12.5457929963128,19.6286267238185,1120.6796875,0.0976593761047527,10
2026-03-17 00:22:24.282999992,1.29444444455051,12.5265730818029,19.6286929836808,1152.1015625,0.0996691837066935,10
2026-03-17 00:23:24.282999992,1.23333333325314,12.4082776079812,19.6287592435431,1110.69140625,0.097184397848854,10
2026-03-17 00:24:24.282999992,1.12777777798733,12.28593975214,19.6288294010444,1143.64453125,0.094664526601753,10
2026-03-17 00:25:24.282999992,1.13611111119907,12.3736569619738,19.6288995585456,1115.19140625,0.100763512493699,10
2026-03-17 00:26:24.282999992,1.21388888885527,12.2286520069559,19.6289658184079,1117.6875,0.0945451796157156,10
2026-03-17 00:27:24.282999992,1.10833333333075,12.0734046974959,19.6290398735481,1105.8046875,0.0987157069563276,10
2026-03-17 00:28:24.282999992,1.10277777770534,12.1470851697652,19.6291061334104,1151.7421875,0.0976891421960595,10
2026-03-17 00:29:24.282999992,1.19722222217308,12.3389867161871,19.6291723932727,1133.0390625,0.0983445591720004,10
2026-03-17 00:30:24.282999992,1.16111111122235,12.5355010420914,19.6292581413298,1130.56640625,0.102975714751053,10
2026-03-17 00:31:24.282999992,1.14999999984219,12.2646118470065,19.62933219647,1153.80859375,0.098243424730456,10
2026-03-17 00:32:24.282999992,1.08055555572113,12.5992367585949,19.6294023539713,1161.75,0.091101566536923,10
2026-03-17 00:33:24.282999992,1.1749999998008,12.4444358471493,19.6294686138335,1190.60546875,0.100161480435092,10
2026-03-17 00:34:24.282999992,1.13611111119907,12.6163982822604,19.6295387713348,1239.15234375,0.10126184782924,10
2026-03-17 00:35:24.282999992,1.26111111118614,12.2664718387333,19.6296050311971,1119.84375,0.10101698329554,10
2026-03-17 00:36:24.282999992,1.14722222212652,12.0892766268976,19.6296712910594,1110.56640625,0.0944234309647905,10
2026-03-17 00:37:24.282999992,1.22222222219635,12.2964053055892,19.6297453461996,1133.3984375,0.108511501224509,10
2026-03-17 00:38:24.282999992,1.16666666652438,12.2523607014996,19.6298116060619,1136.4765625,0.0927797501435642,10
2026-03-17 00:39:24.282999992,1.23333333331782,12.1844834034178,19.6298739682852,1130.83203125,0.0958538965037285,10
2026-03-17 00:40:24.282999992,1.11111111104644,12.3223211903153,19.6299480234254,1134.95703125,0.0947583328069578,10
2026-03-17 00:41:24.282999992,1.03888888882162,12.1304692436728,19.6300220785656,1105.1640625,0.0912457556465329,10
2026-03-17 00:42:24.282999992,1.02499999998447,12.0591447609241,19.6300922360669,1148.046875,0.0967720987377616,10
2026-03-17 00:43:24.282999992,1.09444444449359,12.1445059812374,19.6301623935682,1131.40625,0.0947968126720726,10
2026-03-17 00:44:24.282999992,1.16111111122235,12.2347527798196,19.6302325510694,1145.75,0.0967312767699059,10
2026-03-17 00:45:24.282999992,1.11944444445221,12.4391782705351,19.6302988109317,1208.828125,0.106358464027969,10
2026-03-17 00:46:24.282999992,1.22222222213169,12.5459417956509,19.630365070794,1218.4296875,0.105291699816718,10
2026-03-17 00:47:24.282999992,1.09444444455828,12.429580713225,19.6304391259342,1223.59765625,0.104754795530865,10
2026-03-17 00:48:24.282999992,1.11388888889148,12.2203688437994,19.6305053857965,1136.56640625,0.0977748222515934,10
2026-03-17 00:49:24.282999992,1.15277777781658,12.4057232193431,19.6309925906663,1172.5703125,0.0879318257087077,10
2026-03-17 00:50:24.282999992,1.0805555555271,12.5627313209711,19.6310666458065,1178.19140625,0.0935067309265764,10
2026-03-17 00:51:24.282999992,1.18333333333592,12.4885796507977,19.6311368033078,1168.29296875,0.0973252391250452,10
2026-03-17 00:52:24.282999992,1.13333333322468,12.258089476018,19.63120306317,1146.53125,0.0908688710540742,10
2026-03-17 00:53:24.282999992,1.21388888885525,12.1839378058446,19.6312771183103,1142.81640625,0.099938401103677,10
2026-03-17 00:54:24.282999992,1.15000000010089,12.2518647037058,19.6313433781726,1189.94921875,0.0960599594226289,10
2026-03-17 00:55:24.282999992,1.2305555556668,12.3380195204892,19.6314057403959,1165.90234375,0.105262323858933,10
2026-03-17 00:56:24.282999992,1.02500000004915,12.286336550375,19.6314758978971,1122.55078125,0.0962839137445426,10
2026-03-17 00:57:24.282999992,1.11944444438753,12.2966781043758,19.6315499530374,1125.515625,0.0948506843595674,10
2026-03-17 00:58:24.282999992,1.15833333324797,12.2330663873207,19.6316162128996,1131.27734375,0.0948982691079208,10
2026-03-17 00:59:24.282999992,1.16666666684776,12.2574942786654,19.6316824727619,1137.93359375,0.0959361023921585,10
2026-03-17 01:00:24.282999992,1.08888888886818,12.5876056103302,19.6317643231801,1139.58203125,0.0984412088932043,10
2026-03-17 01:01:24.282999992,1.1916666667417,12.6405285749289,19.6318266854034,1150.21875,0.0982319811951441,10
2026-03-17 01:02:24.282999992,1.13055555550899,12.4486518283967,19.6318929452657,1167.109375,0.0986454402607485,10
2026-03-17 01:03:24.282999992,1.17222222240849,12.4609277737933,19.6319708980449,1168.76171875,0.0939900831442933,10
2026-03-17 01:04:24.282999992,1.13055555570301,12.1229052773173,19.6320371579072,1171.4140625,0.0997063854247793,10
2026-03-17 01:05:24.282999992,1.19722222230241,12.2658022417116,19.6320995201305,1184.88671875,0.0993933136912822,10
2026-03-17 01:06:24.282999992,1.20833333329453,12.5397914230078,19.6323957406913,1164.5546875,0.100934772849079,10
2026-03-17 01:07:24.282999992,1.16388888906739,12.4585221844933,19.6324697958315,1176.7890625,0.096725120792228,10
2026-03-17 01:08:24.282999992,1.0555555555038,12.1623371019246,19.6325360556938,1166.953125,0.0991164875588456,10
2026-03-17 01:09:24.282999992,1.12222222236193,12.3718713699161,19.6326023155561,1150.828125,0.098707029008686,10
2026-03-17 01:10:24.282999992,1.14722222206183,11.9425356796013,19.6327348352807,1090.01953125,0.0961266752629707,10
2026-03-17 01:11:24.282999992,1.20555555551417,12.0490016060409,19.632804992782,1100.28515625,0.0976198553560154,10
2026-03-17 01:12:24.282999992,1.1444444444755,11.9840506949425,19.6328712526443,1146.18359375,0.0901866007224732,10
2026-03-17 01:13:24.282999992,1.2388888890079,12.0956997983273,19.6329492054234,1154.5390625,0.0855339716301295,10
2026-03-17 01:14:24.282999992,1.26944444452724,12.4350366889568,19.6330154652857,1123.8515625,0.095600911348675,10
2026-03-17 01:15:24.282999992,1.15833333324797,12.2057865086616,19.633077827509,1131.015625,0.0992198968824149,10
2026-03-17 01:16:24.282999992,1.16111111109301,12.3129220321228,19.6331518826493,1129.5078125,0.0927315461593993,10
2026-03-17 01:17:24.282999992,1.10555555535635,12.288816539344,19.6332181425116,1143.27734375,0.0893987410042301,10
2026-03-17 01:18:24.282999992,1.1472222223852,12.2437055399978,19.6332844023739,1141.859375,0.0908071000485508,10
2026-03-17 01:19:24.282999992,1.15833333331264,12.2837325619576,19.6333545598751,1155.453125,0.0814746062112182,10
2026-03-17 01:20:24.282999992,1.23055555553744,12.7737783822338,19.6334208197374,1179.26171875,0.0854554081578849,10
2026-03-17 01:21:24.282999992,1.21388888879058,12.8189389813594,19.902077277864,1212.00390625,0.0845505107604199,10
2026-03-17 01:22:24.282999992,1.56111111120683,13.2702473739397,19.9021435377263,1226.73046875,0.105547514615144,10
2026-03-17 01:23:24.282999992,1.18055555549088,12.7356609517801,19.9022175928665,1190.90234375,0.0863634009091873,10
2026-03-17 01:24:24.282999992,2.80277777786573,12.9220569226908,19.7347516373786,1184.0625,0.0782828936196515,10
2026-03-17 01:25:24.282999992,1.33055555550122,12.5065843707127,19.7348217948799,1174.7109375,0.0920490693940586,10
2026-03-17 01:26:24.282999992,1.28333333342906,12.4731293195208,19.7348997476591,1153.40234375,0.0868895077076289,10
2026-03-17 01:27:24.282999992,1.06111111099987,12.3838745165262,19.7349660075213,1164.0859375,0.0842565597776507,10
2026-03-17 01:28:24.282999992,1.19166666661235,12.6749012220394,19.7350283697447,1216.5625,0.0843048794140818,10
2026-03-17 01:29:24.282999992,1.16944444443409,12.366440194074,19.7350985272459,1162.0859375,0.0821036223314582,10
2026-03-17 01:30:24.282999992,1.18611111111629,12.2491863156193,19.7351764800251,1125.1015625,0.0874004571456804,10
2026-03-17 01:31:24.282999992,1.18888888876731,12.3357627305274,19.7352388422484,1143.3203125,0.081564983993064,10
2026-03-17 01:32:24.282999992,1.16111111102833,12.4261335285581,19.7353051021107,1152.5625,0.0839557184019213,10
2026-03-17 01:33:24.282999992,1.17222222221446,12.2632974528529,19.7353791572509,1198.421875,0.0915651398791576,10
2026-03-17 01:34:24.282999992,1.13055555544432,12.1827970109189,19.7354415194743,1133.86328125,0.0851127289196491,10
2026-03-17 01:35:24.282999992,1.21111111107489,12.4018296366618,19.7355077793366,1151.125,0.0839999477298531,10
2026-03-17 01:36:24.282999992,1.24166666672359,12.7563440597816,19.7355818344768,1206.64453125,0.0823509559458394,10
2026-03-17 01:37:24.282999992,1.06388888890959,12.8428708749104,19.7356480943391,1189.83984375,0.0833743580503749,10
2026-03-17 01:38:24.282999992,1.17222222221446,12.4817844810226,19.7357104565624,1174,0.078369929941421,10
2026-03-17 01:39:24.282999992,1.15277777775191,12.4039872270648,19.7357845117026,1173.9609375,0.0758241076697491,10
2026-03-17 01:40:24.282999992,1.16666666671841,12.3800305336242,19.7358507715649,1162.828125,0.0824111725086627,10
2026-03-17 01:41:24.282999992,1.13611111119907,12.367481789441,19.7359170314272,1206.49609375,0.0845988385598839,10
2026-03-17 01:42:24.282999992,1.17777777783986,12.3273803678121,19.7359871889285,1202.12890625,0.0860480790487394,10
